datetime,temperature_dht,humidity_dht,temperature_bme,humidity_bme,pressure
2024-12-07 13:20:07,22.7,31.3,23.08,31.47,882.46
2024-12-07 13:21:08,22.3,30.1,23.08,31.02,882.49
2024-12-07 13:22:08,22.5,31.1,23.1,30.97,882.43
2024-12-07 13:23:09,23.3,31.4,23.11,30.98,882.55
2024-12-07 13:24:09,23.8,31.4,23.09,32.0,882.48
2024-12-07 13:25:09,23.6,32.1,23.0,31.9,882.43
2024-12-07 13:26:09,22.5,31.3,23.08,32.05,882.4
2024-12-07 13:27:10,23.1,32.4,23.23,32.8,882.44
2024-12-07 13:28:10,23.9,32.6,23.36,32.86,882.41
2024-12-07 13:29:11,24.1,33.5,23.43,32.69,882.48
2024-12-07 13:30:11,23.0,32.5,23.42,32.0,882.46
2024-12-07 13:31:11,24.0,32.8,23.33,32.24,882.44
2024-12-07 13:32:11,23.9,33.3,23.63,32.48,882.41
2024-12-07 13:33:12,23.9,31.4,23.63,31.56,882.5
2024-12-07 13:34:12,23.4,30.9,23.83,31.24,882.4
2024-12-07 13:35:13,23.1,31.5,23.54,31.65,882.4
2024-12-07 13:36:13,23.8,31.1,23.44,31.48,882.51
2024-12-07 13:37:13,23.9,32.2,23.36,31.95,882.44
2024-12-07 13:38:13,24.0,32.8,23.31,33.01,882.42
2024-12-07 13:39:14,22.8,32.6,23.27,32.23,882.47
2024-12-07 13:40:14,22.9,32.9,23.26,32.62,882.5
2024-12-07 13:41:15,23.5,33.7,23.29,33.24,882.49
2024-12-07 13:42:15,23.2,31.3,23.58,31.64,882.48
2024-12-07 13:43:15,23.0,32.1,23.48,31.69,882.45
2024-12-07 13:44:15,24.3,32.6,23.39,31.91,882.46
2024-12-07 13:45:16,24.2,32.2,23.29,32.81,882.44
2024-12-07 13:46:16,22.6,31.2,23.27,31.84,882.51
2024-12-07 13:47:17,22.7,32.7,23.25,31.81,882.51
2024-12-07 13:48:17,23.7,32.1,23.2,31.48,882.5
2024-12-07 13:49:17,22.4,32.0,23.2,31.37,882.42
2024-12-07 13:50:17,23.7,30.9,23.19,31.7,882.52
2024-12-07 13:51:18,23.6,31.2,23.21,31.52,882.46
2024-12-07 13:52:18,22.6,32.5,23.22,31.82,882.47
2024-12-07 13:53:19,23.0,32.6,23.23,31.93,882.41
2024-12-07 13:54:19,23.6,32.3,23.25,31.78,882.48
2024-12-07 13:55:19,22.5,32.1,23.26,31.52,882.44
2024-12-07 13:56:19,22.7,30.7,23.27,31.41,882.52
2024-12-07 13:57:20,23.0,32.1,23.26,31.57,882.47
2024-12-07 13:58:20,24.1,31.6,23.26,31.78,882.5
2024-12-07 13:59:21,23.1,32.2,23.27,32.06,882.51
2024-12-07 14:00:21,22.4,32.2,23.27,32.53,882.49
2024-12-07 14:01:21,23.7,32.6,23.28,32.24,882.47
2024-12-07 14:02:21,22.8,31.9,23.28,32.35,882.47
2024-12-07 14:03:22,23.9,31.8,23.27,32.15,882.52
2024-12-07 14:04:22,23.7,32.9,23.29,32.32,882.54
2024-12-07 14:05:23,22.9,31.5,23.3,32.16,882.48
2024-12-07 14:06:23,22.8,32.2,23.31,31.65,882.54
2024-12-07 14:07:23,23.4,32.0,23.31,31.75,882.57
2024-12-07 14:08:23,23.8,30.8,23.31,31.66,882.57
2024-12-07 14:09:24,23.7,31.2,23.3,31.78,882.58
2024-12-07 14:10:24,22.6,31.6,23.3,31.52,882.61
2024-12-07 14:11:25,23.5,30.7,23.3,31.31,882.61
2024-12-07 14:12:25,23.4,32.1,23.28,31.64,882.56
2024-12-07 14:13:25,24.0,32.0,23.27,31.35,882.6
2024-12-07 14:14:25,22.8,31.8,23.28,31.46,882.63
2024-12-07 14:15:26,22.8,31.0,23.28,31.63,882.61
2024-12-07 14:16:26,23.0,32.3,23.29,31.53,882.57
2024-12-07 14:17:27,23.1,31.6,23.29,31.37,882.65
2024-12-07 14:18:27,24.0,30.8,23.28,31.56,882.61
2024-12-07 14:19:27,23.4,31.6,23.28,31.7,882.55
2024-12-07 14:20:27,22.4,32.2,23.28,31.55,882.71
2024-12-07 14:21:28,22.8,31.8,23.28,31.05,882.61
2024-12-07 14:22:28,23.5,31.9,23.28,31.8,882.69
2024-12-07 14:23:29,22.6,30.7,23.27,31.51,882.67
2024-12-07 14:24:29,23.9,31.9,23.27,31.54,882.67
2024-12-07 14:25:29,24.1,32.4,23.28,31.97,882.63
2024-12-07 14:26:29,22.5,32.7,23.27,32.41,882.68
2024-12-07 14:27:30,23.4,31.2,23.28,31.59,882.66
2024-12-07 14:28:30,22.5,31.3,23.27,31.45,882.68
2024-12-07 14:29:31,23.5,30.5,23.27,31.16,882.75
2024-12-07 14:30:31,23.8,31.2,23.24,31.4,882.72
2024-12-07 14:31:31,23.9,31.5,23.24,31.36,882.69
2024-12-07 14:32:31,23.8,31.0,23.26,31.84,882.77
2024-12-07 14:33:32,23.4,32.3,23.27,31.58,882.78
2024-12-07 14:34:32,22.5,31.7,23.26,31.47,882.76
2024-12-07 14:35:33,23.8,31.5,23.28,31.85,882.77
2024-12-07 14:36:33,24.0,30.9,23.25,31.15,882.72
2024-12-07 14:37:33,23.6,31.5,23.26,31.56,882.76
2024-12-07 14:38:33,23.8,31.8,23.25,32.23,882.76
2024-12-07 14:39:34,22.8,31.7,23.26,31.43,882.76
2024-12-07 14:40:34,22.8,31.3,23.26,32.09,882.71
2024-12-07 14:41:35,23.8,32.4,23.26,31.71,882.72
2024-12-07 14:42:35,22.8,31.4,23.24,31.05,882.74
2024-12-07 14:43:35,22.7,31.3,23.23,31.63,882.74
2024-12-07 14:44:35,22.7,31.8,23.26,31.5,882.76
2024-12-07 14:45:36,23.9,32.1,23.27,31.49,882.76
2024-12-07 14:46:36,23.0,30.4,23.27,31.18,882.71
2024-12-07 14:47:37,23.4,31.4,23.26,31.09,882.74
2024-12-07 14:48:37,23.1,30.9,23.29,31.55,882.76
2024-12-07 14:49:37,22.5,32.4,23.3,31.99,882.8
2024-12-07 14:50:37,23.7,31.8,23.27,31.53,882.73
2024-12-07 14:51:38,22.5,31.8,23.26,31.65,882.76
2024-12-07 14:52:38,23.1,31.0,23.27,31.69,882.71
2024-12-07 14:53:39,23.7,31.7,23.27,31.27,882.79
2024-12-07 14:54:39,24.1,31.3,23.26,31.84,882.77
2024-12-07 14:55:39,22.7,33.1,23.27,32.19,882.78
2024-12-07 14:56:39,23.4,30.8,23.26,31.61,882.87
2024-12-07 14:57:40,23.4,31.8,23.24,31.42,882.8
2024-12-07 14:58:40,23.8,32.0,23.27,31.8,882.78
2024-12-07 14:59:41,23.5,33.3,23.31,32.81,882.82
2024-12-07 15:00:41,24.1,33.2,23.39,32.76,882.85
2024-12-07 15:01:41,22.7,32.5,23.4,33.0,882.87
2024-12-07 15:02:41,22.6,31.9,23.4,32.15,882.89
2024-12-07 15:03:42,22.8,32.3,23.46,32.16,882.85
2024-12-07 15:04:42,22.7,31.8,23.5,32.53,882.93
2024-12-07 15:05:43,23.8,33.7,23.58,32.97,882.86
2024-12-07 15:06:43,24.4,32.0,23.5,32.31,882.82
2024-12-07 15:07:43,23.9,30.5,23.46,30.85,882.89
2024-12-07 15:08:43,22.5,31.7,23.3,31.93,882.91
2024-12-07 15:09:44,23.0,33.1,23.36,32.56,882.89
2024-12-07 15:10:44,23.8,32.7,23.39,32.42,882.91
2024-12-07 15:11:45,23.6,33.0,23.35,32.54,882.98
2024-12-07 15:12:45,24.0,32.9,23.31,32.63,882.95
2024-12-07 15:13:45,23.6,32.0,23.29,32.56,882.98
2024-12-07 15:14:45,24.2,33.5,23.31,32.61,882.95
2024-12-07 15:15:46,24.0,32.0,23.84,32.16,882.9
2024-12-07 15:16:46,22.9,31.3,23.65,32.14,882.98
2024-12-07 15:17:47,23.1,32.7,23.49,32.43,882.94
2024-12-07 15:18:47,23.2,32.0,23.41,32.59,883.04
2024-12-07 15:19:47,24.1,33.3,23.33,32.82,882.97
2024-12-07 15:20:47,23.1,32.7,23.27,32.98,882.91
2024-12-07 15:21:48,23.7,33.6,23.25,33.0,882.94
2024-12-07 15:22:48,23.8,33.5,23.57,32.74,882.92
2024-12-07 15:23:49,23.6,31.7,23.87,32.26,882.93
2024-12-07 15:24:49,24.5,32.3,23.68,32.46,882.97
2024-12-07 15:25:49,24.3,32.4,23.47,32.88,882.96
2024-12-07 15:26:49,24.1,33.3,23.35,33.11,882.98
2024-12-07 15:27:50,23.9,33.4,23.34,33.18,883.0
2024-12-07 15:28:50,23.7,34.0,23.43,33.11,883.01
2024-12-07 15:29:51,24.0,33.5,23.5,33.12,883.09
2024-12-07 15:30:51,22.8,34.0,23.47,33.14,883.07
2024-12-07 15:31:51,24.4,33.6,23.69,33.02,883.06
2024-12-07 15:32:51,23.5,31.8,23.94,32.64,883.07
2024-12-07 15:33:52,23.3,32.8,23.49,33.4,883.04
2024-12-07 15:34:52,24.1,32.9,23.32,33.73,883.09
2024-12-07 15:35:53,22.7,32.9,23.48,33.72,883.03
2024-12-07 15:36:53,24.2,34.3,23.55,33.85,883.1
2024-12-07 15:37:53,23.0,33.5,23.47,34.07,883.07
2024-12-07 15:38:53,22.6,34.2,23.37,34.34,883.15
2024-12-07 15:39:54,23.1,35.2,23.27,35.09,883.13
2024-12-07 15:40:54,24.0,34.4,23.17,35.08,883.02
2024-12-07 15:41:55,22.4,34.7,23.14,35.6,883.08
2024-12-07 15:42:55,23.6,35.1,23.13,35.83,883.02
2024-12-07 15:43:55,23.8,36.0,23.54,35.7,883.12
2024-12-07 15:44:55,24.1,34.9,23.58,35.31,883.12
2024-12-07 15:45:56,22.6,35.7,23.42,35.88,883.11
2024-12-07 15:46:56,24.1,36.5,23.33,37.15,883.16
2024-12-07 15:47:57,24.0,39.9,23.39,39.52,883.12
2024-12-07 15:48:57,22.9,38.7,23.44,38.99,883.08
2024-12-07 15:49:57,23.3,38.3,23.45,39.14,883.09
2024-12-07 15:50:57,23.3,37.6,23.51,38.47,883.13
2024-12-07 15:51:58,22.6,39.4,23.46,38.67,883.14
2024-12-07 15:52:58,22.7,37.9,23.42,38.61,883.13
2024-12-07 15:53:59,23.0,39.6,23.37,38.96,883.09
2024-12-07 15:54:59,24.1,38.7,23.35,38.81,883.01
2024-12-07 15:55:59,22.5,38.7,23.34,38.82,883.05
2024-12-07 15:56:59,23.7,38.4,23.34,38.94,883.08
2024-12-07 15:58:00,24.0,39.1,23.34,38.8,883.02
2024-12-07 15:59:00,22.8,39.6,23.35,38.81,883.08
2024-12-07 16:00:01,24.2,38.0,23.35,38.68,883.08
2024-12-07 16:01:01,23.9,37.9,23.35,38.55,883.09
2024-12-07 16:02:01,22.8,38.6,23.37,38.48,883.09
2024-12-07 16:03:01,23.0,37.8,23.35,38.49,883.09
2024-12-07 16:04:02,24.1,38.0,23.36,38.53,883.11
2024-12-07 16:05:02,23.0,38.9,23.35,38.43,883.12
2024-12-07 16:06:03,23.1,39.1,23.34,38.63,883.08
2024-12-07 16:07:03,24.4,38.5,23.57,37.85,883.11
2024-12-07 16:08:03,23.2,37.3,23.49,37.78,883.21
2024-12-07 16:09:03,23.6,38.9,23.4,38.07,883.14
2024-12-07 16:10:04,24.0,37.7,23.37,38.1,883.19
2024-12-07 16:11:04,24.2,38.3,23.34,37.99,883.18
2024-12-07 16:12:05,22.8,37.4,23.37,38.26,883.11
2024-12-07 16:13:05,22.7,38.0,23.36,38.15,883.23
2024-12-07 16:14:05,24.0,39.1,23.35,38.44,883.09
2024-12-07 16:15:05,22.8,37.5,23.39,38.34,883.06
2024-12-07 16:16:06,24.2,38.4,23.42,38.15,883.1
2024-12-07 16:17:06,24.3,39.0,23.4,38.22,883.11
2024-12-07 16:18:07,22.9,38.4,23.39,38.22,883.04
2024-12-07 16:19:07,24.2,37.9,23.37,38.24,883.07
2024-12-07 16:20:07,23.8,37.4,23.36,38.17,883.19
2024-12-07 16:21:07,23.7,38.9,23.37,38.09,883.11
2024-12-07 16:22:08,22.6,38.9,23.36,38.14,883.11
2024-12-07 16:23:08,23.1,37.3,23.33,38.06,883.06
2024-12-07 16:24:09,22.8,38.4,23.33,38.07,883.16
2024-12-07 16:25:09,22.9,37.3,23.31,38.1,883.16
2024-12-07 16:26:09,22.4,37.3,23.31,38.09,883.11
2024-12-07 16:27:09,23.1,37.3,23.29,38.09,883.24
2024-12-07 16:28:10,23.0,38.5,23.3,38.08,883.2
2024-12-07 16:29:10,22.8,38.4,23.29,38.02,883.22
2024-12-07 16:30:11,22.9,38.3,23.31,38.02,883.19
2024-12-07 16:31:11,23.0,37.2,23.35,37.83,883.25
2024-12-07 16:32:11,22.8,38.2,23.34,37.77,883.23
2024-12-07 16:33:11,22.9,38.4,23.33,37.73,883.24
2024-12-07 16:34:12,23.5,38.5,23.34,37.69,883.2
2024-12-07 16:35:12,23.7,38.2,23.33,37.65,883.35
2024-12-07 16:36:13,22.9,36.8,23.32,37.59,883.33
2024-12-07 16:37:13,23.0,38.3,23.32,37.57,883.39
2024-12-07 16:38:13,23.1,36.7,23.32,37.48,883.36
2024-12-07 16:39:13,23.9,37.9,23.35,37.42,883.33
2024-12-07 16:40:14,23.5,38.2,23.36,37.38,883.4
2024-12-07 16:41:14,23.0,37.1,23.34,37.33,883.26
2024-12-07 16:42:15,23.1,36.4,23.32,37.29,883.29
2024-12-07 16:43:15,24.0,37.5,23.32,37.28,883.29
2024-12-07 16:44:15,23.7,38.0,23.31,37.27,883.33
2024-12-07 16:45:15,23.0,37.9,23.32,37.2,883.36
2024-12-07 16:46:16,23.2,36.7,23.35,37.07,883.27
2024-12-07 16:47:16,22.5,37.2,23.37,36.93,883.25
2024-12-07 16:48:17,23.6,36.6,23.4,37.25,883.27
2024-12-07 16:49:17,23.7,36.0,23.44,36.87,883.4
2024-12-07 16:50:17,22.5,37.3,23.45,36.8,883.25
2024-12-07 16:51:17,23.2,37.7,23.47,37.23,883.23
2024-12-07 16:52:18,24.1,36.5,23.49,37.25,883.21
2024-12-07 16:53:18,24.3,36.4,23.47,36.69,883.21
2024-12-07 16:54:19,23.1,36.7,23.52,37.05,883.2
2024-12-07 16:55:19,23.3,37.5,23.52,36.96,883.25
2024-12-07 16:56:19,24.4,36.9,23.58,36.67,883.24
2024-12-07 16:57:19,23.0,36.0,23.53,36.49,883.22
2024-12-07 16:58:20,23.2,35.6,23.52,36.44,883.25
2024-12-07 16:59:20,22.9,36.7,23.51,37.06,883.24
2024-12-07 17:00:21,23.2,37.9,23.52,37.14,883.22
2024-12-07 17:01:21,24.0,37.3,23.52,36.51,883.15
2024-12-07 17:02:21,24.1,36.2,23.55,37.0,883.25
2024-12-07 17:03:21,23.0,36.9,23.71,37.13,883.25
2024-12-07 17:04:22,24.4,36.7,23.71,37.1,883.23
2024-12-07 17:05:22,24.0,38.0,23.74,37.18,883.24
2024-12-07 17:06:23,24.2,36.8,23.75,37.27,883.18
2024-12-07 17:07:23,24.9,37.5,23.97,36.6,883.28
2024-12-07 17:08:23,23.6,37.1,23.99,36.68,883.28
2024-12-07 17:09:23,24.2,36.5,23.95,36.66,883.38
2024-12-07 17:10:24,23.6,36.9,23.91,36.62,883.41
2024-12-07 17:11:24,24.7,36.1,23.88,36.47,883.39
2024-12-07 17:12:25,23.4,37.7,23.87,36.88,883.45
2024-12-07 17:13:25,23.6,35.7,23.88,36.47,883.45
2024-12-07 17:14:25,23.3,37.7,23.88,36.79,883.47
2024-12-07 17:15:25,23.1,36.9,23.88,36.72,883.5
2024-12-07 17:16:26,24.7,36.3,23.88,36.69,883.53
2024-12-07 17:17:26,23.4,36.6,23.91,36.81,883.51
2024-12-07 17:18:27,24.7,37.1,23.91,36.62,883.52
2024-12-07 17:19:27,24.8,37.1,23.95,36.66,883.57
2024-12-07 17:20:27,23.6,35.9,23.95,36.45,883.51
2024-12-07 17:21:27,23.3,36.2,23.91,35.77,883.49
2024-12-07 17:22:28,24.8,35.9,23.89,36.19,883.56
2024-12-07 17:23:28,24.6,36.8,23.9,36.34,883.64
2024-12-07 17:24:29,24.5,37.2,23.93,36.4,883.57
2024-12-07 17:25:29,24.6,36.7,23.97,36.24,883.65
2024-12-07 17:26:29,24.4,36.8,23.97,36.28,883.63
2024-12-07 17:27:29,24.2,36.2,23.97,36.33,883.63
2024-12-07 17:28:30,23.6,36.0,23.97,36.17,883.57
2024-12-07 17:29:30,24.2,36.6,23.97,36.08,883.57
2024-12-07 17:30:31,24.8,35.6,23.97,36.01,883.57
2024-12-07 17:31:31,23.7,37.2,23.97,36.32,883.59
2024-12-07 17:32:31,24.4,36.4,23.99,36.17,883.68
2024-12-07 17:33:31,23.6,35.3,24.01,35.91,883.68
2024-12-07 17:34:32,24.7,35.7,24.0,36.1,883.67
2024-12-07 17:35:32,24.6,35.4,24.01,36.05,883.63
2024-12-07 17:36:33,24.8,35.4,24.02,35.85,883.72
2024-12-07 17:37:33,23.8,36.7,24.04,35.96,883.68
2024-12-07 17:38:33,23.4,36.7,24.04,35.95,883.59
2024-12-07 17:39:33,23.4,35.5,24.06,35.94,883.49
2024-12-07 17:40:34,23.6,36.5,24.03,35.59,883.57
2024-12-07 17:41:34,24.5,35.2,24.01,35.95,883.57
2024-12-07 17:42:35,24.5,37.0,24.05,36.15,883.55
2024-12-07 17:43:35,24.5,35.8,24.01,36.04,883.57
2024-12-07 17:44:35,23.8,35.5,24.01,35.92,883.61
2024-12-07 17:45:35,23.4,35.8,24.03,35.96,883.61
2024-12-07 17:46:36,23.5,35.2,24.05,35.94,883.72
2024-12-07 17:47:36,23.5,36.9,24.08,36.0,883.65
2024-12-07 17:48:37,24.4,35.6,24.06,35.99,883.62
2024-12-07 17:49:37,24.3,36.6,24.0,36.12,883.66
2024-12-07 17:50:37,23.7,36.6,24.01,36.05,883.63
2024-12-07 17:51:37,23.6,35.4,23.96,35.95,883.61
2024-12-07 17:52:38,24.6,35.0,23.92,35.88,883.56
2024-12-07 17:53:38,23.1,36.2,23.91,35.71,883.57
2024-12-07 17:54:39,24.1,35.3,23.86,35.92,883.61
2024-12-07 17:55:39,24.5,36.4,23.86,35.77,883.63
2024-12-07 17:56:39,24.7,36.1,23.86,35.56,883.61
2024-12-07 17:57:39,23.1,35.0,23.86,35.53,883.69
2024-12-07 17:58:40,24.7,35.3,23.86,35.6,883.69
2024-12-07 17:59:40,23.5,36.2,23.87,35.6,883.68
2024-12-07 18:00:41,24.5,34.6,23.85,35.24,883.57
2024-12-07 18:01:41,23.4,36.0,23.86,35.41,883.55
2024-12-07 18:02:41,24.6,35.0,23.83,35.38,883.48
2024-12-07 18:03:41,24.6,36.3,23.86,35.37,883.5
2024-12-07 18:04:42,23.3,36.1,23.88,35.39,883.44
2024-12-07 18:05:42,24.6,35.5,23.87,35.25,883.54
2024-12-07 18:06:43,24.4,36.2,23.89,35.32,883.54
2024-12-07 18:07:43,24.7,35.5,23.9,35.38,883.52
2024-12-07 18:08:43,24.1,34.6,23.88,35.32,883.52
2024-12-07 18:09:43,23.3,35.7,23.85,35.09,883.58
2024-12-07 18:10:44,24.4,35.8,23.85,35.37,883.58
2024-12-07 18:11:44,24.2,35.1,23.83,35.19,883.59
2024-12-07 18:12:45,24.5,34.8,23.81,35.12,883.56
2024-12-07 18:13:45,23.6,34.7,23.8,35.07,883.51
2024-12-07 18:14:45,23.4,34.7,23.82,35.17,883.57
2024-12-07 18:15:45,24.5,35.7,23.84,35.33,883.6
2024-12-07 18:16:46,24.6,33.7,23.86,34.59,883.55
2024-12-07 18:17:46,24.2,34.7,23.83,35.29,883.56
2024-12-07 18:18:47,24.2,35.7,23.86,35.53,883.58
2024-12-07 18:19:47,24.4,35.0,23.93,34.37,883.57
2024-12-07 18:20:47,24.4,34.0,23.92,34.69,883.61
2024-12-07 18:21:47,24.3,35.5,23.88,34.8,883.56
2024-12-07 18:22:48,23.4,34.6,23.88,34.81,883.5
2024-12-07 18:23:48,24.1,35.5,23.88,34.72,883.5
2024-12-07 18:24:49,23.4,34.8,23.89,34.42,883.62
2024-12-07 18:25:49,24.1,33.4,23.85,34.32,883.5
2024-12-07 18:26:49,23.4,34.9,23.71,34.36,883.55
2024-12-07 18:27:49,23.9,34.1,23.65,34.3,883.49
2024-12-07 18:28:50,24.0,33.9,23.6,33.56,883.49
2024-12-07 18:29:50,23.2,34.2,23.58,33.6,883.45
2024-12-07 18:30:51,23.7,33.9,23.56,33.16,883.47
2024-12-07 18:31:51,23.9,32.6,23.56,33.4,883.39
2024-12-07 18:32:51,22.8,33.2,23.56,33.44,883.41
2024-12-07 18:33:51,24.0,32.7,23.55,33.26,883.4
2024-12-07 18:34:52,22.7,32.9,23.54,33.29,883.41
2024-12-07 18:35:52,24.0,34.4,23.48,33.75,883.44
2024-12-07 18:36:53,24.2,33.5,23.4,34.21,883.32
2024-12-07 18:37:53,23.6,33.6,23.38,33.92,883.38
2024-12-07 18:38:53,23.7,34.0,23.39,33.53,883.33
2024-12-07 18:39:53,23.8,32.8,23.4,33.24,883.32
2024-12-07 18:40:54,23.6,33.1,23.41,32.81,883.36
2024-12-07 18:41:54,22.8,33.6,23.43,32.74,883.36
2024-12-07 18:42:55,23.6,33.9,23.42,33.45,883.4
2024-12-07 18:43:55,22.9,34.0,23.41,33.19,883.33
2024-12-07 18:44:55,23.7,32.9,23.42,32.67,883.4
2024-12-07 18:45:55,23.6,33.0,23.42,32.2,883.4
2024-12-07 18:46:56,23.3,31.6,23.43,31.93,883.44
2024-12-07 18:47:56,24.1,32.9,23.44,32.02,883.45
2024-12-07 18:48:57,23.9,32.3,23.44,31.95,883.45
2024-12-07 18:49:57,22.8,32.2,23.44,31.87,883.37
2024-12-07 18:50:57,23.7,31.8,23.4,32.01,883.35
2024-12-07 18:51:57,22.8,35.0,23.35,34.18,883.38
2024-12-07 18:52:58,23.7,32.3,23.3,32.63,883.36
2024-12-07 18:53:58,23.1,33.3,23.28,32.78,883.33
2024-12-07 18:54:59,23.9,34.0,23.27,33.45,883.38
2024-12-07 18:55:59,23.1,33.4,23.25,32.48,883.32
2024-12-07 18:56:59,23.9,34.6,23.22,33.93,883.33
2024-12-07 18:57:59,22.4,33.5,23.21,34.39,883.37
2024-12-07 18:59:00,22.5,33.8,23.21,33.54,883.37
2024-12-07 19:00:00,23.0,33.6,23.22,32.95,883.41
2024-12-07 19:01:01,22.3,31.6,23.2,32.41,883.39
2024-12-07 19:02:01,23.6,32.9,23.2,32.79,883.44
2024-12-07 19:03:01,23.6,32.0,23.19,32.25,883.45
2024-12-07 19:04:01,23.4,33.3,23.15,33.03,883.39
2024-12-07 19:05:02,22.4,32.4,23.14,33.08,883.41
2024-12-07 19:06:02,23.0,33.4,23.14,32.69,883.43
2024-12-07 19:07:03,22.7,32.9,23.11,33.1,883.52
2024-12-07 19:08:03,23.0,32.2,23.13,32.65,883.63
2024-12-07 19:09:03,23.9,33.7,23.11,33.11,883.55
2024-12-07 19:10:03,23.4,32.5,23.11,32.85,883.51
2024-12-07 19:11:04,23.0,34.1,23.11,33.51,883.57
2024-12-07 19:12:04,22.9,32.4,23.12,33.21,883.64
2024-12-07 19:13:05,22.4,32.4,23.11,32.03,883.63
2024-12-07 19:14:05,23.9,33.6,23.11,33.36,883.65
2024-12-07 19:15:05,23.3,33.7,23.08,32.96,883.61
2024-12-07 19:16:05,22.4,34.1,23.07,33.57,883.65
2024-12-07 19:17:06,23.8,33.0,23.04,32.52,883.58
2024-12-07 19:18:06,23.3,33.1,23.06,32.49,883.58
2024-12-07 19:19:07,23.4,33.0,23.04,32.26,883.69
2024-12-07 19:20:07,22.7,32.1,23.03,32.02,883.62
2024-12-07 19:21:07,22.7,32.4,23.01,32.67,883.54
2024-12-07 19:22:07,22.7,31.9,23.01,32.77,883.59
2024-12-07 19:23:08,23.5,33.1,23.0,32.88,883.57
2024-12-07 19:24:08,22.3,34.1,23.0,33.45,883.58
2024-12-07 19:25:09,23.2,33.3,23.02,33.13,883.56
2024-12-07 19:26:09,22.1,33.6,23.0,33.01,883.6
2024-12-07 19:27:09,22.3,31.9,22.99,32.69,883.57
2024-12-07 19:28:09,23.8,31.1,22.99,31.74,883.61
2024-12-07 19:29:10,23.6,32.5,22.99,32.74,883.56
2024-12-07 19:30:10,23.5,32.6,22.97,33.01,883.58
2024-12-07 19:31:11,22.3,33.1,22.98,32.52,883.55
2024-12-07 19:32:11,23.2,32.5,22.98,32.82,883.49
2024-12-07 19:33:11,22.7,31.9,22.97,32.33,883.5
2024-12-07 19:34:11,22.6,32.4,22.96,32.65,883.49
2024-12-07 19:35:12,22.1,32.2,22.97,31.54,883.56
2024-12-07 19:36:12,22.5,32.6,22.94,31.85,883.51
2024-12-07 19:37:13,22.3,32.5,22.96,32.25,883.44
2024-12-07 19:38:13,22.5,33.1,22.94,32.59,883.49
2024-12-07 19:39:13,22.4,30.7,22.96,30.97,883.46
2024-12-07 19:40:13,23.4,31.5,22.95,31.83,883.43
2024-12-07 19:41:14,22.3,32.0,22.97,32.59,883.48
2024-12-07 19:42:14,22.7,31.9,22.93,31.2,883.42
2024-12-07 19:43:15,22.2,31.9,22.93,32.38,883.37
2024-12-07 19:44:15,23.2,31.3,22.92,31.73,883.43
2024-12-07 19:45:15,22.1,31.7,22.91,31.07,883.39
2024-12-07 19:46:15,23.6,31.9,22.92,31.47,883.36
2024-12-07 19:47:16,22.3,32.3,22.93,32.46,883.23
2024-12-07 19:48:16,22.7,33.1,22.89,32.36,883.29
2024-12-07 19:49:17,23.4,32.3,22.92,31.79,883.19
2024-12-07 19:50:17,23.7,31.5,22.91,31.07,883.23
2024-12-07 19:51:17,22.3,30.9,22.89,31.34,883.35
2024-12-07 19:52:17,23.0,32.7,22.89,32.09,883.34
2024-12-07 19:53:18,22.1,31.9,22.88,32.25,883.32
2024-12-07 19:54:18,23.2,31.6,22.87,31.12,883.32
2024-12-07 19:55:19,23.1,32.7,22.86,32.28,883.37
2024-12-07 19:56:19,23.5,32.5,22.86,31.71,883.29
2024-12-07 19:57:19,23.1,31.0,22.86,31.66,883.37
2024-12-07 19:58:19,23.1,31.5,22.86,31.02,883.35
2024-12-07 19:59:20,23.1,29.7,22.88,30.36,883.36
2024-12-07 20:00:20,23.0,31.8,22.85,31.38,883.39
2024-12-07 20:01:21,22.4,30.4,22.84,30.67,883.29
2024-12-07 20:02:21,22.3,32.2,22.84,31.93,883.29
2024-12-07 20:03:21,23.1,32.5,22.82,31.86,883.22
2024-12-07 20:04:21,22.9,32.4,22.8,31.67,883.23
2024-12-07 20:05:22,22.2,32.7,22.8,32.15,883.19
2024-12-07 20:06:22,22.0,32.5,22.79,31.95,883.09
2024-12-07 20:07:23,22.4,32.0,22.78,31.44,883.15
2024-12-07 20:08:23,21.9,31.2,22.78,31.86,883.24
2024-12-07 20:09:23,22.7,31.0,22.81,31.25,883.2
2024-12-07 20:10:23,21.9,31.2,22.79,31.89,883.22
2024-12-07 20:11:24,23.1,32.4,22.77,31.65,883.27
2024-12-07 20:12:24,23.6,31.1,22.76,31.75,883.23
2024-12-07 20:13:25,23.6,30.5,22.78,31.19,883.2
2024-12-07 20:14:25,22.0,30.8,22.83,30.96,883.1
2024-12-07 20:15:25,22.7,31.1,22.87,31.86,883.12
2024-12-07 20:16:25,23.5,31.5,22.89,32.21,883.16
2024-12-07 20:17:26,22.4,31.3,22.85,32.11,883.26
2024-12-07 20:18:26,22.0,33.3,22.84,32.85,883.27
2024-12-07 20:19:27,23.5,32.2,22.87,32.99,883.21
2024-12-07 20:20:27,22.4,33.9,22.88,33.3,883.27
2024-12-07 20:21:27,22.1,33.0,22.88,33.55,883.2
2024-12-07 20:22:27,22.7,34.5,22.9,33.77,883.22
2024-12-07 20:23:28,22.6,33.5,22.93,33.99,883.32
2024-12-07 20:24:28,22.8,34.4,22.99,33.52,883.26
